be_trigger_mult	partial_frac	lock_atr_mult	adx_min	atr_min_pct	breakout_min_delta	result_line	diag3_line	reasons_line
1.0	0.33	0.1	15	0.0015	0.0006	2026-02-10 04:43:50.948 | INFO     | __main__:main:653 - RESULT | trades=58 wins=24 losses=34 winrate=41.38% pnl_total=-0.922841028887042805981258607 max_dd=0.978758145265165498414801699 pf=0.4405534108706299406182474884 avg_win=0.03027998046547601215462752771 avg_loss=0.04851648706054314993212703741 expectancy=-0.01591105222219039320657342426 avg_trade_bars=4.38 open_position=False	2026-02-10 04:43:50.948 | INFO     | __main__:backtest_csv:504 - DIAG3 | be: n=7 pnl=0.017602995943455131131578708 avg_pnl=0.002514713706207875875939815429 avg_bars=6.14 | signal: n=1 pnl=-0.0352864050000000000 avg_pnl=-0.0352864050000000000 avg_bars=5.00 | sl: n=33 pnl=-1.614274155058467097692319272 avg_pnl=-0.04891739863813536659673694764 avg_bars=3.70 | tp: n=17 pnl=0.709116535227969160579481957 avg_pnl=0.04171273736635112709291070335 avg_bars=4.94	2026-02-10 04:43:50.948 | INFO     | __main__:main:670 - REASONS | {'sl': 33, 'tp': 17, 'signal': 1, 'be': 7}
1.0	0.33	0.2	15	0.0015	0.0006	2026-02-10 04:43:57.431 | INFO     | __main__:main:653 - RESULT | trades=58 wins=24 losses=34 winrate=41.38% pnl_total=-0.905238032943587674849679900 max_dd=0.967630571069248841339933992 pf=0.4512247353249629235565645786 avg_win=0.03101343862978664261844330717 avg_loss=0.04851648706054314993212703741 expectancy=-0.01560755229213082198016689483 avg_trade_bars=4.38 open_position=False	2026-02-10 04:43:57.430 | INFO     | __main__:backtest_csv:504 - DIAG3 | be: n=7 pnl=0.035205991886910262263157415 avg_pnl=0.005029427412415751751879630714 avg_bars=6.14 | signal: n=1 pnl=-0.0352864050000000000 avg_pnl=-0.0352864050000000000 avg_bars=5.00 | sl: n=33 pnl=-1.614274155058467097692319272 avg_pnl=-0.04891739863813536659673694764 avg_bars=3.70 | tp: n=17 pnl=0.709116535227969160579481957 avg_pnl=0.04171273736635112709291070335 avg_bars=4.94	2026-02-10 04:43:57.431 | INFO     | __main__:main:670 - REASONS | {'sl': 33, 'tp': 17, 'signal': 1, 'be': 7}
1.0	0.33	0.3	15	0.0015	0.0006	2026-02-10 04:44:04.217 | INFO     | __main__:main:653 - RESULT | trades=58 wins=24 losses=34 winrate=41.38% pnl_total=-0.887633059693955993568355620 max_dd=0.956501019567155634115320711 pf=0.4618972936619932021061388731 avg_win=0.03174698367743821429804259912 avg_loss=0.04851649023389626872709935291 expectancy=-0.01530401827058544816497164862 avg_trade_bars=4.36 open_position=False	2026-02-10 04:44:04.216 | INFO     | __main__:backtest_csv:504 - DIAG3 | be: n=7 pnl=0.052811043989775050402187857 avg_pnl=0.007544434855682150057455408143 avg_bars=6.00 | signal: n=1 pnl=-0.0352864050000000000 avg_pnl=-0.0352864050000000000 avg_bars=5.00 | sl: n=33 pnl=-1.614274262952473136721377999 avg_pnl=-0.04891740190765070111276903027 avg_bars=3.70 | tp: n=17 pnl=0.709116564268742092750834522 avg_pnl=0.04171273907463188780887261894 avg_bars=4.94	2026-02-10 04:44:04.217 | INFO     | __main__:main:670 - REASONS | {'sl': 33, 'tp': 17, 'signal': 1, 'be': 7}
1.0	0.33	0.4	15	0.0015	0.0006	2026-02-10 04:44:11.507 | INFO     | __main__:main:653 - RESULT | trades=58 wins=24 losses=34 winrate=41.38% pnl_total=-0.869969677670784821520465237 max_dd=0.945313059291522936124141327 pf=0.4725860912101290974853770482 avg_win=0.03248046447247866565755180142 avg_loss=0.04851473014736096462652083738 expectancy=-0.01499947720122042795724940064 avg_trade_bars=4.34 open_position=False	2026-02-10 04:44:11.506 | INFO     | __main__:backtest_csv:504 - DIAG3 | be: n=7 pnl=0.070414725319700067202916914 avg_pnl=0.01005924647424286674327384486 avg_bars=5.86 | signal: n=1 pnl=-0.0352864050000000000 avg_pnl=-0.0352864050000000000 avg_bars=5.00 | sl: n=33 pnl=-1.614214420010272797301708471 avg_pnl=-0.04891558848515978173641540821 avg_bars=3.70 | tp: n=17 pnl=0.709116422019787908578326320 avg_pnl=0.041712730707046347563430960 avg_bars=4.94	2026-02-10 04:44:11.507 | INFO     | __main__:main:670 - REASONS | {'sl': 33, 'tp': 17, 'signal': 1, 'be': 7}
1.3	0.25	0.0	15	0.0015	0.0006	2026-02-10 04:44:17.903 | INFO     | __main__:main:653 - RESULT | trades=58 wins=18 losses=40 winrate=31.03% pnl_total=-0.997392301468490745188697170 max_dd=1.111353912756852247061203556 pf=0.4359669654695861101987303428 avg_win=0.04282945505684615659047698322 avg_loss=0.0442080623122930390954320717 expectancy=-0.01719641899083604733083960638 avg_trade_bars=4.62 open_position=False	2026-02-10 04:44:17.902 | INFO     | __main__:backtest_csv:504 - DIAG3 | be: n=4 pnl=0E-27 avg_pnl=0E-27 avg_bars=6.75 | signal: n=1 pnl=-0.0352864050000000000 avg_pnl=-0.0352864050000000000 avg_bars=5.00 | sl: n=35 pnl=-1.733036087491721563817282868 avg_pnl=-0.04951531678547775896620808194 avg_bars=3.74 | tp: n=18 pnl=0.770930191023230818628585698 avg_pnl=0.04282945505684615659047698322 avg_bars=5.83	2026-02-10 04:44:17.903 | INFO     | __main__:main:670 - REASONS | {'sl': 35, 'tp': 18, 'signal': 1, 'be': 4}
1.3	0.25	0.1	15	0.0015	0.0006	2026-02-10 04:44:24.026 | INFO     | __main__:main:653 - RESULT | trades=58 wins=22 losses=36 winrate=37.93% pnl_total=-0.988266401189343633339773188 max_dd=1.104590388717174308357581420 pf=0.4411277324212567398866503832 avg_win=0.03545709505919899683988680364 avg_loss=0.04912006923588115455048007967 expectancy=-0.01703907588257489022999608945 avg_trade_bars=4.62 open_position=False	2026-02-10 04:44:24.025 | INFO     | __main__:backtest_csv:504 - DIAG3 | be: n=4 pnl=0.009125900279147111848923982 avg_pnl=0.0022814750697867779622309955 avg_bars=6.75 | signal: n=1 pnl=-0.0352864050000000000 avg_pnl=-0.0352864050000000000 avg_bars=5.00 | sl: n=35 pnl=-1.733036087491721563817282868 avg_pnl=-0.04951531678547775896620808194 avg_bars=3.74 | tp: n=18 pnl=0.770930191023230818628585698 avg_pnl=0.04282945505684615659047698322 avg_bars=5.83	2026-02-10 04:44:24.026 | INFO     | __main__:main:670 - REASONS | {'sl': 35, 'tp': 18, 'signal': 1, 'be': 4}
1.3	0.25	0.2	15	0.0015	0.0006	2026-02-10 04:44:30.892 | INFO     | __main__:main:653 - RESULT | trades=58 wins=22 losses=36 winrate=37.93% pnl_total=-0.979140500910196521490849212 max_dd=1.097826864677496369653959286 pf=0.4462884993729273695745704202 avg_win=0.03587190870825113828756516618 avg_loss=0.04912006923588115455048007967 expectancy=-0.01688173277431373312915257262 avg_trade_bars=4.62 open_position=False	2026-02-10 04:44:30.891 | INFO     | __main__:backtest_csv:504 - DIAG3 | be: n=4 pnl=0.018251800558294223697847958 avg_pnl=0.0045629501395735559244619895 avg_bars=6.75 | signal: n=1 pnl=-0.0352864050000000000 avg_pnl=-0.0352864050000000000 avg_bars=5.00 | sl: n=35 pnl=-1.733036087491721563817282868 avg_pnl=-0.04951531678547775896620808194 avg_bars=3.74 | tp: n=18 pnl=0.770930191023230818628585698 avg_pnl=0.04282945505684615659047698322 avg_bars=5.83	2026-02-10 04:44:30.892 | INFO     | __main__:main:670 - REASONS | {'sl': 35, 'tp': 18, 'signal': 1, 'be': 4}
1.3	0.25	0.3	15	0.0015	0.0006	2026-02-10 04:44:38.358 | INFO     | __main__:main:653 - RESULT | trades=58 wins=22 losses=36 winrate=37.93% pnl_total=-1.020136947483327712015209907 max_dd=1.091071520215792272142013880 pf=0.4230932532039096275402093286 avg_win=0.03400684002312438923729233414 avg_loss=0.04911909522200178542321225717 expectancy=-0.01758856806005737434508982598 avg_trade_bars=4.48 open_position=False	2026-02-10 04:44:38.357 | INFO     | __main__:backtest_csv:504 - DIAG3 | be: n=5 pnl=0.041795028884534161172503582 avg_pnl=0.0083590057769068322345007164 avg_bars=6.60 | signal: n=1 pnl=-0.0352864050000000000 avg_pnl=-0.0352864050000000000 avg_bars=5.00 | sl: n=35 pnl=-1.733001022992064275235641258 avg_pnl=-0.04951431494263040786387546451 avg_bars=3.74 | tp: n=17 pnl=0.706355451624202402047927769 avg_pnl=0.04155032068377661188517222171 avg_bars=5.35	2026-02-10 04:44:38.358 | INFO     | __main__:main:670 - REASONS | {'sl': 35, 'tp': 17, 'signal': 1, 'be': 5}
1.3	0.25	0.4	15	0.0015	0.0006	2026-02-10 04:45:05.334 | INFO     | __main__:main:653 - RESULT | trades=58 wins=22 losses=36 winrate=37.93% pnl_total=-1.006145570495236836377214293 max_dd=1.084248295482868178191230659 pf=0.4309863848963403780428686309 avg_win=0.03464009157066486815630715568 avg_loss=0.04911743291805177599488810328 expectancy=-0.01734733742233166959271059126 avg_trade_bars=4.47 open_position=False	2026-02-10 04:45:05.334 | INFO     | __main__:backtest_csv:504 - DIAG3 | be: n=5 pnl=0.055726705179378881563337858 avg_pnl=0.0111453410358757763126675716 avg_bars=6.40 | signal: n=1 pnl=-0.0352864050000000000 avg_pnl=-0.0352864050000000000 avg_bars=5.00 | sl: n=35 pnl=-1.732941180049863935815971718 avg_pnl=-0.04951260514428182673759919194 avg_bars=3.74 | tp: n=17 pnl=0.706355309375248217875419567 avg_pnl=0.04155031231619107163973056276 avg_bars=5.35	2026-02-10 04:45:05.335 | INFO     | __main__:main:670 - REASONS | {'sl': 35, 'tp': 17, 'signal': 1, 'be': 5}
1.3	0.33	0.0	15	0.0015	0.0006	2026-02-10 04:45:12.004 | INFO     | __main__:main:653 - RESULT | trades=58 wins=18 losses=40 winrate=31.03% pnl_total=-1.002558282943675289257602856 max_dd=1.111353912756852247061203556 pf=0.4330455631252064813162019072 avg_win=0.04254245608600257080887111178 avg_loss=0.0442080623122930390954320717 expectancy=-0.01728548763695991878030349752 avg_trade_bars=4.62 open_position=False	2026-02-10 04:45:12.003 | INFO     | __main__:backtest_csv:504 - DIAG3 | be: n=4 pnl=0E-27 avg_pnl=0E-27 avg_bars=6.75 | signal: n=1 pnl=-0.0352864050000000000 avg_pnl=-0.0352864050000000000 avg_bars=5.00 | sl: n=35 pnl=-1.733036087491721563817282868 avg_pnl=-0.04951531678547775896620808194 avg_bars=3.74 | tp: n=18 pnl=0.765764209548046274559680012 avg_pnl=0.04254245608600257080887111178 avg_bars=5.83	2026-02-10 04:45:12.004 | INFO     | __main__:main:670 - REASONS | {'sl': 35, 'tp': 18, 'signal': 1, 'be': 4}
1.3	0.33	0.1	15	0.0015	0.0006	2026-02-10 04:45:18.203 | INFO     | __main__:main:653 - RESULT | trades=58 wins=22 losses=36 winrate=37.93% pnl_total=-0.994466813268645453598255789 max_dd=1.105435829222134050695534187 pf=0.4376213515967019973029126601 avg_win=0.03517525814650345955541032177 avg_loss=0.04912006923588115455048007967 expectancy=-0.01714597953911457678617682395 avg_trade_bars=4.62 open_position=False	2026-02-10 04:45:18.202 | INFO     | __main__:backtest_csv:504 - DIAG3 | be: n=4 pnl=0.008091469675029835659347067 avg_pnl=0.00202286741875745891483676675 avg_bars=6.75 | signal: n=1 pnl=-0.0352864050000000000 avg_pnl=-0.0352864050000000000 avg_bars=5.00 | sl: n=35 pnl=-1.733036087491721563817282868 avg_pnl=-0.04951531678547775896620808194 avg_bars=3.74 | tp: n=18 pnl=0.765764209548046274559680012 avg_pnl=0.04254245608600257080887111178 avg_bars=5.83	2026-02-10 04:45:18.203 | INFO     | __main__:main:670 - REASONS | {'sl': 35, 'tp': 18, 'signal': 1, 'be': 4}
1.3	0.33	0.2	15	0.0015	0.0006	2026-02-10 04:45:34.609 | INFO     | __main__:main:653 - RESULT | trades=58 wins=22 losses=36 winrate=37.93% pnl_total=-0.986375343593615617938908727 max_dd=1.099517745687415854329864820 pf=0.4421971400681975132896234101 avg_win=0.0355430522226411793581079155 avg_loss=0.04912006923588115455048007967 expectancy=-0.01700647144126923479205015047 avg_trade_bars=4.62 open_position=False	2026-02-10 04:45:34.608 | INFO     | __main__:backtest_csv:504 - DIAG3 | be: n=4 pnl=0.016182939350059671318694129 avg_pnl=0.00404573483751491782967353225 avg_bars=6.75 | signal: n=1 pnl=-0.0352864050000000000 avg_pnl=-0.0352864050000000000 avg_bars=5.00 | sl: n=35 pnl=-1.733036087491721563817282868 avg_pnl=-0.04951531678547775896620808194 avg_bars=3.74 | tp: n=18 pnl=0.765764209548046274559680012 avg_pnl=0.04254245608600257080887111178 avg_bars=5.83	2026-02-10 04:45:34.609 | INFO     | __main__:main:670 - REASONS | {'sl': 35, 'tp': 18, 'signal': 1, 'be': 4}
1.3	0.33	0.3	15	0.0015	0.0006	2026-02-10 04:45:42.289 | INFO     | __main__:main:653 - RESULT | trades=58 wins=22 losses=36 winrate=37.93% pnl_total=-1.024393625539446966633999183 max_dd=1.093607841730671499155872180 pf=0.4206860212184666151900306378 avg_win=0.03381335465693715039098373068 avg_loss=0.04911909522200178542321225717 expectancy=-0.01766195906102494770058619281 avg_trade_bars=4.48 open_position=False	2026-02-10 04:45:42.288 | INFO     | __main__:backtest_csv:504 - DIAG3 | be: n=5 pnl=0.037538350828414906553714306 avg_pnl=0.0075076701656829813107428612 avg_bars=6.60 | signal: n=1 pnl=-0.0352864050000000000 avg_pnl=-0.0352864050000000000 avg_bars=5.00 | sl: n=35 pnl=-1.733001022992064275235641258 avg_pnl=-0.04951431494263040786387546451 avg_bars=3.74 | tp: n=17 pnl=0.706355451624202402047927769 avg_pnl=0.04155032068377661188517222171 avg_bars=5.35	2026-02-10 04:45:42.289 | INFO     | __main__:main:670 - REASONS | {'sl': 35, 'tp': 17, 'signal': 1, 'be': 5}
1.3	0.33	0.4	15	0.0015	0.0006	2026-02-10 04:45:49.130 | INFO     | __main__:main:653 - RESULT | trades=58 wins=22 losses=36 winrate=37.93% pnl_total=-1.011821141236729175868933294 max_dd=1.087630057502707147543041695 pf=0.4277766336236656625535312584 avg_win=0.03438211108241521636122901927 avg_loss=0.04911743291805177599488810328 expectancy=-0.01744519209028843406670574645 avg_trade_bars=4.47 open_position=False	2026-02-10 04:45:49.129 | INFO     | __main__:backtest_csv:504 - DIAG3 | be: n=5 pnl=0.050051134437886542071618857 avg_pnl=0.0100102268875773084143237714 avg_bars=6.40 | signal: n=1 pnl=-0.0352864050000000000 avg_pnl=-0.0352864050000000000 avg_bars=5.00 | sl: n=35 pnl=-1.732941180049863935815971718 avg_pnl=-0.04951260514428182673759919194 avg_bars=3.74 | tp: n=17 pnl=0.706355309375248217875419567 avg_pnl=0.04155031231619107163973056276 avg_bars=5.35	2026-02-10 04:45:49.130 | INFO     | __main__:main:670 - REASONS | {'sl': 35, 'tp': 17, 'signal': 1, 'be': 5}
1.0	0.25	0.4	15	0.0015	0.0006	2026-02-10 04:46:08.094 | INFO     | __main__:main:653 - RESULT | trades=58 wins=24 losses=34 winrate=41.38% pnl_total=-0.861759335780317208947845239 max_dd=0.939355038008894792788638199 pf=0.4775635618278940082885519963 avg_win=0.03282256205124814951474430133 avg_loss=0.04851473014736096462652083738 expectancy=-0.01485791958241926222323871102 avg_trade_bars=4.34 open_position=False	2026-02-10 04:46:08.093 | INFO     | __main__:backtest_csv:504 - DIAG3 | be: n=7 pnl=0.078625067210167679775536912 avg_pnl=0.01123215245859538282507670171 avg_bars=5.86 | signal: n=1 pnl=-0.0352864050000000000 avg_pnl=-0.0352864050000000000 avg_bars=5.00 | sl: n=33 pnl=-1.614214420010272797301708471 avg_pnl=-0.04891558848515978173641540821 avg_bars=3.70 | tp: n=17 pnl=0.709116422019787908578326320 avg_pnl=0.041712730707046347563430960 avg_bars=4.94	2026-02-10 04:46:08.094 | INFO     | __main__:main:670 - REASONS | {'sl': 33, 'tp': 17, 'signal': 1, 'be': 7}
1.0	0.25	0.4	15	0.0020	0.0006	2026-02-10 04:46:25.372 | INFO     | __main__:main:653 - RESULT | trades=45 wins=19 losses=26 winrate=42.22% pnl_total=-0.658868951286124946457206608 max_dd=0.789735052499346920131469475 pf=0.5182403411178799275572519015 avg_win=0.03730321188947103333164744537 avg_loss=0.05260115296869517614455800269 expectancy=-0.01464153225080277658793792462 avg_trade_bars=4.51 open_position=False	2026-02-10 04:46:25.372 | INFO     | __main__:backtest_csv:504 - DIAG3 | be: n=6 pnl=0.073328097491230531935114580 avg_pnl=0.01222134958187175532251909667 avg_bars=6.00 | sl: n=26 pnl=-1.367629977186074579758508070 avg_pnl=-0.05260115296869517614455800269 avg_bars=3.88 | tp: n=13 pnl=0.635432928408719101366186882 avg_pnl=0.04887945603143993087432206785 avg_bars=5.08	2026-02-10 04:46:25.372 | INFO     | __main__:main:670 - REASONS | {'sl': 26, 'tp': 13, 'be': 6}
1.0	0.25	0.4	15	0.0025	0.0006	2026-02-10 04:46:32.774 | INFO     | __main__:main:653 - RESULT | trades=40 wins=17 losses=23 winrate=42.50% pnl_total=-0.545298868564619408570226697 max_dd=0.623538589354532957780515422 pf=0.5644115100567610801880133904 avg_win=0.04156283293880338592013019424 avg_loss=0.05442900124018595518314956517 expectancy=-0.01363247171411548521425566742 avg_trade_bars=4.58 open_position=False	2026-02-10 04:46:32.773 | INFO     | __main__:backtest_csv:504 - DIAG3 | be: n=5 pnl=0.060805423227346241859304868 avg_pnl=0.0121610846454692483718609736 avg_bars=6.00 | sl: n=23 pnl=-1.251867028524276969212439999 avg_pnl=-0.05442900124018595518314956517 avg_bars=4.17 | tp: n=12 pnl=0.645762736732311318782908434 avg_pnl=0.0538135613943592765652423695 avg_bars=4.75	2026-02-10 04:46:32.774 | INFO     | __main__:main:670 - REASONS | {'sl': 23, 'tp': 12, 'be': 5}
1.0	0.25	0.4	15	0.0015	0.0010	2026-02-10 04:46:38.722 | INFO     | __main__:main:653 - RESULT | trades=56 wins=20 losses=36 winrate=35.71% pnl_total=-1.090479475389750218757366242 max_dd=1.090479475389750218757366242 pf=0.3761305331038075400527832725 avg_win=0.03287247158109080312966298905 avg_loss=0.04855358075032128559307294508 expectancy=-0.01947284777481696819209582575 avg_trade_bars=4.14 open_position=False	2026-02-10 04:46:38.721 | INFO     | __main__:backtest_csv:504 - DIAG3 | be: n=7 pnl=0.079824345973780664243538058 avg_pnl=0.01140347799625438060621972257 avg_bars=6.71 | sl: n=36 pnl=-1.747928907011566281350626023 avg_pnl=-0.04855358075032128559307294508 avg_bars=3.50 | tp: n=13 pnl=0.577625085648035398349721723 avg_pnl=0.04443269889600272294997859408 avg_bars=4.54	2026-02-10 04:46:38.722 | INFO     | __main__:main:670 - REASONS | {'sl': 36, 'tp': 13, 'be': 7}
1.0	0.25	0.4	15	0.0020	0.0010	2026-02-10 04:46:46.258 | INFO     | __main__:main:653 - RESULT | trades=44 wins=16 losses=28 winrate=36.36% pnl_total=-0.866291545426985184547660132 max_dd=0.919561944411629574381130039 pf=0.4071726870292266933439860109 avg_win=0.03718728968207103565033593112 avg_loss=0.05218886358357577696260839393 expectancy=-0.01968844421424966328517409391 avg_trade_bars=4.20 open_position=False	2026-02-10 04:46:46.257 | INFO     | __main__:backtest_csv:504 - DIAG3 | be: n=6 pnl=0.074527375920519838631583485 avg_pnl=0.01242122932008663977193058083 avg_bars=7.00 | sl: n=28 pnl=-1.461288180340121754953035030 avg_pnl=-0.05218886358357577696260839393 avg_bars=3.57 | tp: n=10 pnl=0.520469258992616731773791413 avg_pnl=0.0520469258992616731773791413 avg_bars=4.30	2026-02-10 04:46:46.258 | INFO     | __main__:main:670 - REASONS | {'sl': 28, 'tp': 10, 'be': 6}
1.0	0.25	0.4	15	0.0025	0.0010	2026-02-10 04:47:04.488 | INFO     | __main__:main:653 - RESULT | trades=39 wins=15 losses=24 winrate=38.46% pnl_total=-0.688514727654930812244858898 max_dd=0.689158746216266777614354663 pf=0.4714120038603897607034452719 avg_win=0.040935991713979469536185828 avg_loss=0.05427310847352595230365192992 expectancy=-0.01765422378602386698063740764 avg_trade_bars=4.49 open_position=False	2026-02-10 04:47:04.488 | INFO     | __main__:backtest_csv:504 - DIAG3 | be: n=5 pnl=0.061992636773894127731792694 avg_pnl=0.0123985273547788255463585388 avg_bars=7.20 | sl: n=24 pnl=-1.302554603364622855287646318 avg_pnl=-0.05427310847352595230365192992 avg_bars=3.96 | tp: n=10 pnl=0.552047238935797915310994726 avg_pnl=0.0552047238935797915310994726 avg_bars=4.40	2026-02-10 04:47:04.488 | INFO     | __main__:main:670 - REASONS | {'sl': 24, 'tp': 10, 'be': 5}
1.0	0.25	0.4	15	0.0015	0.0015	2026-02-10 04:47:10.245 | INFO     | __main__:main:653 - RESULT | trades=49 wins=15 losses=34 winrate=30.61% pnl_total=-1.097621832796998572868416580 max_dd=1.097621832796998572868416580 pf=0.3385449700206343494554327260 avg_win=0.03745221606270503802517510733 avg_loss=0.04880603158051688656606009382 expectancy=-0.02240044556728568516057993020 avg_trade_bars=4.02 open_position=False	2026-02-10 04:47:10.244 | INFO     | __main__:backtest_csv:504 - DIAG3 | be: n=5 pnl=0.055856032697787453719092121 avg_pnl=0.0111712065395574907438184242 avg_bars=7.80 | sl: n=34 pnl=-1.659405073737574143246043190 avg_pnl=-0.04880603158051688656606009382 avg_bars=3.44 | tp: n=10 pnl=0.505927208242788116658534489 avg_pnl=0.0505927208242788116658534489 avg_bars=4.10	2026-02-10 04:47:10.245 | INFO     | __main__:main:670 - REASONS | {'sl': 34, 'tp': 10, 'be': 5}
1.0	0.25	0.4	15	0.0020	0.0015	2026-02-10 04:47:17.106 | INFO     | __main__:main:653 - RESULT | trades=41 wins=14 losses=27 winrate=34.15% pnl_total=-0.867787801867844170364328101 max_dd=0.921058200852488560197798008 pf=0.3860796723211754209997102996 avg_win=0.03898077126906065337077948857 avg_loss=0.05235254072721086361315707189 expectancy=-0.02116555614311815049669092929 avg_trade_bars=4.17 open_position=False	2026-02-10 04:47:17.106 | INFO     | __main__:backtest_csv:504 - DIAG3 | be: n=5 pnl=0.055872531673722837312447072 avg_pnl=0.0111745063347445674624894144 avg_bars=7.80 | sl: n=27 pnl=-1.413518599634693317555240941 avg_pnl=-0.05235254072721086361315707189 avg_bars=3.52 | tp: n=9 pnl=0.489858266093126309878465768 avg_pnl=0.05442869623256958998649619644 avg_bars=4.11	2026-02-10 04:47:17.106 | INFO     | __main__:main:670 - REASONS | {'sl': 27, 'tp': 9, 'be': 5}
1.0	0.25	0.4	15	0.0025	0.0015	2026-02-10 04:47:33.782 | INFO     | __main__:main:653 - RESULT | trades=36 wins=13 losses=23 winrate=36.11% pnl_total=-0.689668406011110297814959599 max_dd=0.689668406011110297814959599 pf=0.4503608312102078295993185000 avg_win=0.04346902676230969753287183485 avg_loss=0.05455503277917984198879536748 expectancy=-0.01915745572253084160597109997 avg_trade_bars=4.47 open_position=False	2026-02-10 04:47:33.781 | INFO     | __main__:backtest_csv:504 - DIAG3 | be: n=4 pnl=0.043337912412563609024667740 avg_pnl=0.010834478103140902256166935 avg_bars=8.25 | sl: n=23 pnl=-1.254765753921136365742293452 avg_pnl=-0.05455503277917984198879536748 avg_bars=3.91 | tp: n=9 pnl=0.521759435497462458902666113 avg_pnl=0.05797327061082916210029623478 avg_bars=4.22	2026-02-10 04:47:33.782 | INFO     | __main__:main:670 - REASONS | {'sl': 23, 'tp': 9, 'be': 4}
1.0	0.25	0.4	20	0.0015	0.0006	2026-02-10 04:47:40.222 | INFO     | __main__:main:653 - RESULT | trades=48 wins=18 losses=30 winrate=37.50% pnl_total=-0.883173555713641997610318824 max_dd=0.974830013973394890355740162 pf=0.3954565104693869687437044294 avg_win=0.03209554339851562290448591328 avg_loss=0.04869644456289744032970217543 expectancy=-0.01839944907736754161688164217 avg_trade_bars=4.19 open_position=False	2026-02-10 04:47:40.221 | INFO     | __main__:backtest_csv:504 - DIAG3 | be: n=7 pnl=0.083452032943005975147891396 avg_pnl=0.01192171899185799644969877086 avg_bars=5.86 | signal: n=1 pnl=-0.0352864050000000000 avg_pnl=-0.0352864050000000000 avg_bars=5.00 | sl: n=29 pnl=-1.425606931886923209891065263 avg_pnl=-0.04915885972023873137555397459 avg_bars=3.34 | tp: n=11 pnl=0.494267748230275237132855043 avg_pnl=0.04493343165729774883025954936 avg_bars=5.27	2026-02-10 04:47:40.222 | INFO     | __main__:main:670 - REASONS | {'sl': 29, 'tp': 11, 'signal': 1, 'be': 7}
1.0	0.25	0.4	20	0.0020	0.0006	2026-02-10 04:47:46.195 | INFO     | __main__:main:653 - RESULT | trades=38 wins=16 losses=22 winrate=42.11% pnl_total=-0.618714941402172926404958418 max_dd=0.763641798646570208983849663 pf=0.4736487315090904792772333921 avg_win=0.03479776300352947030851569406 avg_loss=0.05343087042993838415187316014 expectancy=-0.01628197214216244543170943205 avg_trade_bars=4.47 open_position=False	2026-02-10 04:47:46.194 | INFO     | __main__:backtest_csv:504 - DIAG3 | be: n=6 pnl=0.078057223223416705999978936 avg_pnl=0.01300953720390278433332982267 avg_bars=6.00 | sl: n=22 pnl=-1.175479149458644451341209523 avg_pnl=-0.05343087042993838415187316014 avg_bars=3.55 | tp: n=10 pnl=0.478706984833054818936272169 avg_pnl=0.0478706984833054818936272169 avg_bars=5.60	2026-02-10 04:47:46.195 | INFO     | __main__:main:670 - REASONS | {'sl': 22, 'tp': 10, 'be': 6}
1.0	0.25	0.4	20	0.0025	0.0006	2026-02-10 04:48:03.734 | INFO     | __main__:main:653 - RESULT | trades=34 wins=14 losses=20 winrate=41.18% pnl_total=-0.593573113346292817867837662 max_dd=0.685873590167381675982754765 pf=0.4606132330207639516441853640 avg_win=0.03620614683064984959826084121 avg_loss=0.05502295844876953561217447195 expectancy=-0.01745803274547920052552463712 avg_trade_bars=4.56 open_position=False	2026-02-10 04:48:03.733 | INFO     | __main__:backtest_csv:504 - DIAG3 | be: n=6 pnl=0.078057361256451841671829391 avg_pnl=0.01300956020940864027863823183 avg_bars=6.00 | sl: n=20 pnl=-1.100459168975390712243489439 avg_pnl=-0.05502295844876953561217447195 avg_bars=3.80 | tp: n=8 pnl=0.428828694372646052703822386 avg_pnl=0.05360358679658075658797779825 avg_bars=5.38	2026-02-10 04:48:03.734 | INFO     | __main__:main:670 - REASONS | {'sl': 20, 'tp': 8, 'be': 6}
1.0	0.25	0.4	20	0.0015	0.0010	2026-02-10 04:48:10.122 | INFO     | __main__:main:653 - RESULT | trades=47 wins=16 losses=31 winrate=34.04% pnl_total=-0.971716972703874359861582488 max_dd=1.063373430963627252607003826 pf=0.3571854048403090824151105482 avg_win=0.03374642576752719909034909981 avg_loss=0.04876321887046159823571509952 expectancy=-0.02067482920646541191194856357 avg_trade_bars=4.06 open_position=False	2026-02-10 04:48:10.121 | INFO     | __main__:backtest_csv:504 - DIAG3 | be: n=7 pnl=0.083452033231265175293167296 avg_pnl=0.01192171903303788218473818514 avg_bars=5.86 | sl: n=31 pnl=-1.511659784984309545307168085 avg_pnl=-0.04876321887046159823571509952 avg_bars=3.35 | tp: n=9 pnl=0.456490779049170010152418301 avg_pnl=0.05072119767213000112804647789 avg_bars=5.11	2026-02-10 04:48:10.122 | INFO     | __main__:main:670 - REASONS | {'sl': 31, 'tp': 9, 'be': 7}
