open_time_ms,open,high,low,close,volume,close_time_ms
1770219060000,2178.20000000,2178.20000000,2178.20000000,2178.20000000,0.00000000,1770219119999
1770219120000,2181.63000000,2181.63000000,2174.81000000,2174.81000000,1.05010000,1770219179999
1770219180000,2174.80000000,2174.80000000,2169.13000000,2169.13000000,3.98290000,1770219239999
1770219240000,2165.83000000,2165.83000000,2160.98000000,2160.98000000,0.02440000,1770219299999
1770219300000,2155.48000000,2155.72000000,2154.32000000,2155.72000000,0.01900000,1770219359999
1770219360000,2150.61000000,2150.61000000,2141.68000000,2142.71000000,2.47550000,1770219419999
1770219420000,2144.78000000,2145.65000000,2143.51000000,2143.52000000,0.72010000,1770219479999
1770219480000,2145.95000000,2155.20000000,2145.95000000,2155.20000000,1.05080000,1770219539999
1770219540000,2155.20000000,2164.27000000,2155.20000000,2155.45000000,1.47400000,1770219599999
1770219600000,2155.38000000,2155.38000000,2153.04000000,2153.05000000,0.59340000,1770219659999
1770219660000,2159.84000000,2171.72000000,2159.84000000,2171.72000000,0.54600000,1770219719999
1770219720000,2166.34000000,2166.35000000,2166.34000000,2166.35000000,0.08830000,1770219779999
1770219780000,2158.75000000,2158.75000000,2158.75000000,2158.75000000,0.00420000,1770219839999
1770219840000,2160.27000000,2160.90000000,2160.27000000,2160.90000000,0.09680000,1770219899999
1770219900000,2156.12000000,2161.36000000,2156.12000000,2161.36000000,0.14440000,1770219959999
1770219960000,2157.10000000,2157.10000000,2147.36000000,2150.47000000,0.60950000,1770220019999
1770220020000,2154.09000000,2154.10000000,2154.09000000,2154.10000000,0.00740000,1770220079999
1770220080000,2149.48000000,2150.03000000,2149.48000000,2150.02000000,0.33960000,1770220139999
1770220140000,2147.19000000,2149.39000000,2144.94000000,2149.31000000,1.10270000,1770220199999
1770220200000,2148.71000000,2155.69000000,2148.71000000,2150.67000000,0.52850000,1770220259999
1770220260000,2151.90000000,2151.90000000,2151.89000000,2151.89000000,0.01080000,1770220319999
1770220320000,2149.67000000,2149.67000000,2146.26000000,2146.26000000,0.62400000,1770220379999
1770220380000,2146.26000000,2148.97000000,2146.26000000,2146.87000000,0.76120000,1770220439999
1770220440000,2144.33000000,2152.79000000,2143.35000000,2152.79000000,1.26660000,1770220499999
1770220500000,2152.78000000,2157.00000000,2152.78000000,2156.99000000,0.01390000,1770220559999
1770220560000,2156.40000000,2156.40000000,2152.61000000,2152.61000000,0.50160000,1770220619999
1770220620000,2150.07000000,2151.39000000,2150.06000000,2151.39000000,0.10100000,1770220679999
1770220680000,2151.38000000,2153.36000000,2150.50000000,2153.35000000,0.12020000,1770220739999
1770220740000,2155.43000000,2155.44000000,2151.42000000,2151.42000000,0.03250000,1770220799999
1770220800000,2151.60000000,2153.38000000,2151.29000000,2153.38000000,1.48220000,1770220859999
1770220860000,2152.22000000,2152.22000000,2149.73000000,2149.74000000,5.27000000,1770220919999
1770220920000,2151.41000000,2151.94000000,2150.28000000,2151.78000000,1.39500000,1770220979999
1770220980000,2151.77000000,2154.72000000,2150.22000000,2154.71000000,0.06130000,1770221039999
1770221040000,2153.79000000,2153.79000000,2151.86000000,2151.86000000,0.97790000,1770221099999
1770221100000,2154.60000000,2154.61000000,2151.56000000,2151.56000000,0.33450000,1770221159999
1770221160000,2151.57000000,2155.61000000,2151.57000000,2155.61000000,0.33560000,1770221219999
1770221220000,2155.61000000,2155.61000000,2146.34000000,2146.35000000,0.55920000,1770221279999
1770221280000,2146.35000000,2150.09000000,2146.34000000,2146.43000000,1.59540000,1770221339999
1770221340000,2146.40000000,2146.40000000,2143.25000000,2143.25000000,1.12180000,1770221399999
1770221400000,2143.03000000,2143.03000000,2142.94000000,2142.94000000,0.01540000,1770221459999
1770221460000,2133.35000000,2140.55000000,2133.35000000,2140.54000000,10.34470000,1770221519999
1770221520000,2149.25000000,2153.58000000,2149.25000000,2153.58000000,0.07330000,1770221579999
1770221580000,2153.58000000,2153.58000000,2146.56000000,2146.60000000,0.87680000,1770221639999
1770221640000,2146.60000000,2154.87000000,2142.69000000,2142.69000000,7.17780000,1770221699999
1770221700000,2143.55000000,2143.73000000,2143.54000000,2143.73000000,1.23400000,1770221759999
1770221760000,2143.46000000,2143.46000000,2126.33000000,2127.58000000,1.84800000,1770221819999
1770221820000,2127.59000000,2130.74000000,2118.79000000,2118.79000000,1.57120000,1770221879999
1770221880000,2124.84000000,2124.86000000,2115.58000000,2119.23000000,2.09130000,1770221939999
1770221940000,2124.58000000,2124.58000000,2122.46000000,2122.47000000,6.16300000,1770221999999
1770222000000,2123.89000000,2125.15000000,2123.60000000,2125.15000000,0.93940000,1770222059999
1770222060000,2123.89000000,2123.90000000,2116.16000000,2116.16000000,4.73990000,1770222119999
1770222120000,2113.32000000,2116.77000000,2113.32000000,2116.43000000,2.05130000,1770222179999
1770222180000,2118.34000000,2957.94000000,2118.34000000,2124.20000000,3.18230000,1770222239999
1770222240000,2123.65000000,2125.43000000,2123.65000000,2123.95000000,0.78140000,1770222299999
1770222300000,2123.94000000,2123.95000000,2118.09000000,2118.09000000,0.62550000,1770222359999
1770222360000,2118.09000000,2957.94000000,2118.09000000,2122.49000000,7.15830000,1770222419999
1770222420000,2528.78000000,2551.65000000,2128.40000000,2134.95000000,10.02690000,1770222479999
1770222480000,2136.16000000,2136.20000000,2133.34000000,2133.49000000,5.73600000,1770222539999
1770222540000,2133.49000000,2321.83000000,2133.34000000,2140.88000000,8.60510000,1770222599999
1770222600000,2138.24000000,2957.94000000,2131.49000000,2131.49000000,10.16950000,1770222659999
1770222660000,2131.49000000,2131.49000000,2128.60000000,2129.25000000,2.80860000,1770222719999
1770222720000,2129.25000000,2129.25000000,2128.44000000,2128.44000000,2.75580000,1770222779999
1770222780000,2125.38000000,2126.57000000,2123.14000000,2126.57000000,6.16220000,1770222839999
1770222840000,2126.43000000,2126.43000000,2119.73000000,2119.73000000,6.58490000,1770222899999
1770222900000,2119.72000000,2121.53000000,2119.72000000,2121.53000000,0.81450000,1770222959999
1770222960000,2117.30000000,2117.31000000,2114.28000000,2114.28000000,0.28730000,1770223019999
1770223020000,2114.28000000,2114.29000000,2107.52000000,2107.52000000,7.02980000,1770223079999
1770223080000,2107.51000000,2120.01000000,2107.51000000,2114.13000000,1.88460000,1770223139999
1770223140000,2114.12000000,2116.04000000,2111.09000000,2111.09000000,0.69130000,1770223199999
1770223200000,2107.99000000,2110.57000000,2107.99000000,2110.10000000,0.02840000,1770223259999
1770223260000,2110.10000000,2115.32000000,2108.55000000,2115.32000000,1.01740000,1770223319999
1770223320000,2116.03000000,2116.03000000,2113.27000000,2114.51000000,0.81040000,1770223379999
1770223380000,2115.78000000,2118.58000000,2115.77000000,2118.58000000,6.36430000,1770223439999
1770223440000,2118.62000000,2118.65000000,2114.95000000,2114.95000000,0.78530000,1770223499999
1770223500000,2114.95000000,2116.50000000,2114.74000000,2116.49000000,0.20400000,1770223559999
1770223560000,2116.75000000,2120.38000000,2116.43000000,2116.43000000,0.30340000,1770223619999
1770223620000,2116.66000000,2116.66000000,2114.52000000,2114.53000000,0.01810000,1770223679999
1770223680000,2116.74000000,2117.04000000,2116.17000000,2116.17000000,0.30370000,1770223739999
1770223740000,2115.18000000,2119.63000000,2115.18000000,2119.63000000,0.10800000,1770223799999
1770223800000,2119.64000000,2126.32000000,2119.63000000,2126.32000000,1.14110000,1770223859999
1770223860000,2125.57000000,2125.58000000,2121.54000000,2121.54000000,11.55680000,1770223919999
1770223920000,2125.54000000,2129.11000000,2125.54000000,2129.10000000,0.01550000,1770223979999
1770223980000,2133.88000000,2133.89000000,2132.34000000,2132.34000000,0.29340000,1770224039999
1770224040000,2128.72000000,2131.46000000,2127.08000000,2127.09000000,1.57160000,1770224099999
1770224100000,2127.09000000,2136.62000000,2127.08000000,2136.61000000,10.47770000,1770224159999
1770224160000,2135.84000000,2135.84000000,2130.73000000,2133.06000000,13.27570000,1770224219999
1770224220000,2133.06000000,2137.97000000,2133.06000000,2137.96000000,10.89320000,1770224279999
1770224280000,2136.00000000,2137.97000000,2135.97000000,2135.97000000,13.94340000,1770224339999
1770224340000,2135.97000000,2136.97000000,2135.97000000,2136.96000000,0.39350000,1770224399999
1770224400000,2134.82000000,2137.83000000,2133.76000000,2137.83000000,11.28090000,1770224459999
1770224460000,2146.41000000,2146.41000000,2140.46000000,2140.46000000,15.00340000,1770224519999
1770224520000,2138.39000000,2138.39000000,2137.56000000,2137.56000000,17.49270000,1770224579999
1770224580000,2137.26000000,2139.30000000,2137.26000000,2139.30000000,2.75660000,1770224639999
1770224640000,2138.53000000,2140.21000000,2138.52000000,2140.19000000,3.81900000,1770224699999
1770224700000,2143.18000000,2143.30000000,2142.73000000,2142.73000000,2.17020000,1770224759999
1770224760000,2136.00000000,2136.01000000,1920.85000000,2131.15000000,4.25450000,1770224819999
1770224820000,2131.15000000,2131.15000000,2122.37000000,2122.37000000,8.66060000,1770224879999
1770224880000,2123.30000000,2128.15000000,2123.30000000,2125.79000000,13.37520000,1770224939999
1770224940000,2125.78000000,2126.94000000,2124.94000000,2126.93000000,5.74010000,1770224999999
1770225000000,2123.48000000,2123.49000000,2117.92000000,2118.51000000,10.72160000,1770225059999
1770225060000,2118.51000000,2120.38000000,2117.38000000,2120.31000000,1.26830000,1770225119999
1770225120000,2124.69000000,2128.79000000,2123.96000000,2128.78000000,0.25500000,1770225179999
1770225180000,2131.05000000,2141.95000000,2096.96000000,2141.95000000,3.24400000,1770225239999
1770225240000,2144.07000000,2151.58000000,2139.05000000,2140.77000000,1.16090000,1770225299999
1770225300000,2140.77000000,2150.71000000,2140.77000000,2150.71000000,6.22470000,1770225359999
1770225360000,2152.28000000,2152.29000000,2138.65000000,2138.66000000,13.70840000,1770225419999
1770225420000,2138.66000000,2957.94000000,2137.47000000,2137.47000000,16.40660000,1770225479999
1770225480000,2136.86000000,2138.68000000,2136.86000000,2136.86000000,0.29420000,1770225539999
1770225540000,2136.86000000,2957.94000000,2136.36000000,2136.36000000,2.67260000,1770225599999
1770225600000,2130.49000000,2131.38000000,2128.72000000,2131.38000000,0.88780000,1770225659999
1770225660000,2131.38000000,2131.48000000,2128.70000000,2128.70000000,6.64040000,1770225719999
1770225720000,2127.87000000,2127.88000000,2122.76000000,2122.76000000,0.81500000,1770225779999
1770225780000,2122.85000000,2123.42000000,2120.23000000,2123.38000000,0.31650000,1770225839999
1770225840000,2122.63000000,2126.49000000,2122.63000000,2126.35000000,0.81930000,1770225899999
1770225900000,2120.90000000,2124.83000000,2120.90000000,2124.82000000,0.01080000,1770225959999
1770225960000,2124.41000000,2124.41000000,2120.38000000,2120.38000000,0.15610000,1770226019999
1770226020000,2114.01000000,2114.01000000,2110.07000000,2113.51000000,1.00820000,1770226079999
1770226080000,2113.51000000,2113.51000000,2110.02000000,2110.02000000,22.82510000,1770226139999
1770226140000,2110.03000000,2111.54000000,2108.10000000,2109.36000000,5.54310000,1770226199999
1770226200000,2108.58000000,2111.58000000,2099.99000000,2099.99000000,9.97680000,1770226259999
1770226260000,2099.99000000,2122.56000000,2054.71000000,2120.60000000,4.17910000,1770226319999
1770226320000,2120.61000000,2121.97000000,2115.97000000,2117.58000000,0.79210000,1770226379999
1770226380000,2117.58000000,2121.47000000,2117.58000000,2121.47000000,0.19860000,1770226439999
1770226440000,2121.69000000,2122.02000000,2119.41000000,2119.41000000,6.13350000,1770226499999
1770226500000,2119.89000000,2119.89000000,2114.98000000,2114.98000000,0.71770000,1770226559999
1770226560000,2114.65000000,2115.70000000,2114.54000000,2114.54000000,0.41080000,1770226619999
1770226620000,2114.54000000,2114.54000000,2113.05000000,2113.47000000,0.67630000,1770226679999
1770226680000,2109.04000000,2109.04000000,2099.53000000,2099.53000000,1.24540000,1770226739999
1770226740000,2104.08000000,2104.74000000,2103.42000000,2103.42000000,0.10590000,1770226799999
1770226800000,2101.55000000,2104.67000000,2093.76000000,2104.66000000,9.73790000,1770226859999
1770226860000,2105.17000000,2113.22000000,2105.17000000,2113.22000000,1.00210000,1770226919999
1770226920000,2113.17000000,2115.30000000,2113.17000000,2115.29000000,0.11010000,1770226979999
1770226980000,2112.01000000,2117.00000000,2112.01000000,2116.99000000,0.08310000,1770227039999
1770227040000,2119.10000000,2120.85000000,2119.10000000,2119.11000000,1.06550000,1770227099999
1770227100000,2119.12000000,2121.06000000,2116.54000000,2116.54000000,3.34400000,1770227159999
1770227160000,2111.74000000,2116.34000000,2111.74000000,2114.58000000,8.69960000,1770227219999
1770227220000,2113.74000000,2115.18000000,2112.42000000,2115.18000000,6.20520000,1770227279999
1770227280000,2115.85000000,2116.83000000,2114.47000000,2114.47000000,8.60730000,1770227339999
1770227340000,2114.47000000,2116.39000000,2113.76000000,2116.39000000,0.16840000,1770227399999
1770227400000,2116.35000000,2116.36000000,2112.49000000,2113.67000000,17.22110000,1770227459999
1770227460000,2113.67000000,2115.02000000,2113.67000000,2115.02000000,0.10550000,1770227519999
1770227520000,2114.20000000,2117.17000000,2114.20000000,2117.16000000,0.11480000,1770227579999
1770227580000,2118.45000000,2119.95000000,2117.78000000,2119.94000000,1.70890000,1770227639999
1770227640000,2116.85000000,2119.05000000,2116.85000000,2119.04000000,0.16670000,1770227699999
1770227700000,2116.29000000,2124.87000000,2116.29000000,2124.87000000,0.48860000,1770227759999
1770227760000,2124.86000000,2124.86000000,2120.81000000,2120.81000000,5.57300000,1770227819999
1770227820000,2119.03000000,2131.54000000,2119.03000000,2131.54000000,5.77270000,1770227879999
1770227880000,2128.06000000,2129.79000000,2127.10000000,2129.78000000,14.68580000,1770227939999
1770227940000,2129.78000000,2129.78000000,2126.50000000,2126.50000000,14.64400000,1770227999999
1770228000000,2126.07000000,2126.07000000,2122.86000000,2122.86000000,16.54800000,1770228059999
1770228060000,2122.86000000,2123.94000000,2119.86000000,2119.86000000,0.37050000,1770228119999
1770228120000,2120.07000000,2120.07000000,2111.34000000,2111.34000000,4.80740000,1770228179999
1770228180000,2111.28000000,2115.60000000,2111.28000000,2115.60000000,0.83230000,1770228239999
1770228240000,2112.42000000,2112.42000000,2109.58000000,2109.58000000,0.08520000,1770228299999
1770228300000,2105.95000000,2106.27000000,2099.10000000,2099.11000000,1.66510000,1770228359999
1770228360000,2104.09000000,2108.43000000,2104.09000000,2108.42000000,0.03230000,1770228419999
1770228420000,2115.62000000,2115.63000000,2115.62000000,2115.63000000,0.00750000,1770228479999
1770228480000,2115.62000000,2115.62000000,2115.62000000,2115.62000000,0.00330000,1770228539999
1770228540000,2103.20000000,2103.20000000,2089.75000000,2089.75000000,8.83220000,1770228599999
1770228600000,2089.10000000,2101.44000000,2089.09000000,2101.44000000,0.33570000,1770228659999
1770228660000,2115.59000000,2115.60000000,2106.76000000,2106.76000000,0.21460000,1770228719999
1770228720000,2105.58000000,2106.40000000,2100.93000000,2100.93000000,0.17700000,1770228779999
1770228780000,2098.14000000,2098.14000000,2092.28000000,2092.28000000,2.85760000,1770228839999
1770228840000,2090.98000000,2094.95000000,2090.24000000,2090.24000000,4.53520000,1770228899999
1770228900000,2090.23000000,2090.24000000,2087.06000000,2087.80000000,0.15200000,1770228959999
1770228960000,2089.39000000,2089.39000000,2080.92000000,2080.92000000,3.46310000,1770229019999
1770229020000,2080.92000000,2082.96000000,2080.92000000,2082.96000000,0.10280000,1770229079999
1770229080000,2078.16000000,2087.38000000,2078.16000000,2087.38000000,1.49010000,1770229139999
1770229140000,2089.91000000,2094.15000000,2089.91000000,2091.04000000,3.01860000,1770229199999
1770229200000,2092.56000000,2097.76000000,2092.53000000,2092.53000000,0.57390000,1770229259999
1770229260000,2087.84000000,2089.99000000,2087.80000000,2089.99000000,3.47440000,1770229319999
1770229320000,2096.71000000,2096.72000000,2093.60000000,2093.60000000,0.32240000,1770229379999
1770229380000,2093.30000000,2093.30000000,2082.86000000,2082.86000000,0.99670000,1770229439999
1770229440000,2081.09000000,2081.09000000,2081.09000000,2081.09000000,0.00420000,1770229499999
1770229500000,2082.84000000,2089.13000000,2082.83000000,2089.12000000,0.13770000,1770229559999
1770229560000,2094.30000000,2957.94000000,2094.30000000,2095.19000000,7.90730000,1770229619999
1770229620000,2103.98000000,2103.98000000,2103.64000000,2103.64000000,0.73960000,1770229679999
1770229680000,2102.50000000,2104.08000000,2102.50000000,2104.08000000,0.83530000,1770229739999
1770229740000,2102.56000000,2129.97000000,2102.56000000,2129.96000000,1.44910000,1770229799999
1770229800000,2124.02000000,2133.14000000,2119.52000000,2133.14000000,4.45070000,1770229859999
1770229860000,2126.08000000,2140.37000000,2126.07000000,2140.37000000,0.73510000,1770229919999
1770229920000,2143.83000000,2143.84000000,2137.59000000,2137.60000000,1.75240000,1770229979999
1770229980000,2139.16000000,2146.99000000,2139.16000000,2146.99000000,1.21770000,1770230039999
1770230040000,2146.98000000,2150.59000000,2143.12000000,2150.59000000,1.66430000,1770230099999
1770230100000,2149.26000000,2162.08000000,2149.25000000,2149.25000000,3.14020000,1770230159999
1770230160000,2149.25000000,2150.05000000,2149.24000000,2150.05000000,2.21900000,1770230219999
1770230220000,2153.39000000,2159.45000000,2153.39000000,2159.45000000,0.12320000,1770230279999
1770230280000,2157.26000000,2162.47000000,2157.26000000,2162.47000000,0.00670000,1770230339999
1770230340000,2156.15000000,2160.33000000,2156.15000000,2160.33000000,0.09940000,1770230399999
1770230400000,2157.20000000,2177.68000000,2153.18000000,2177.67000000,7.57850000,1770230459999
1770230460000,2170.90000000,2171.62000000,2168.22000000,2171.39000000,1.79070000,1770230519999
1770230520000,2171.39000000,2174.41000000,2168.46000000,2174.41000000,1.01610000,1770230579999
1770230580000,2172.60000000,2172.60000000,2172.59000000,2172.59000000,0.10260000,1770230639999
1770230640000,2172.27000000,2172.27000000,2168.55000000,2170.52000000,0.35980000,1770230699999
1770230700000,2170.51000000,2170.52000000,2045.35000000,2164.95000000,12.88610000,1770230759999
1770230760000,2164.95000000,2164.95000000,2068.61000000,2159.58000000,20.68460000,1770230819999
1770230820000,2160.27000000,2160.27000000,2158.61000000,2158.62000000,18.08880000,1770230879999
1770230880000,2149.42000000,2153.80000000,2149.42000000,2153.80000000,2.72050000,1770230939999
1770230940000,2158.38000000,2158.71000000,2156.11000000,2156.11000000,3.98100000,1770230999999
1770231000000,2155.23000000,2155.23000000,2153.68000000,2153.68000000,0.82870000,1770231059999
1770231060000,2151.03000000,2152.34000000,2151.03000000,2152.34000000,2.14030000,1770231119999
1770231120000,2150.08000000,2153.63000000,2150.07000000,2153.63000000,0.30390000,1770231179999
1770231180000,2154.09000000,2154.72000000,2153.47000000,2153.47000000,1.95480000,1770231239999
1770231240000,2153.48000000,2957.94000000,2153.15000000,2153.15000000,23.40520000,1770231299999
1770231300000,2151.17000000,2153.84000000,2150.42000000,2153.84000000,6.34290000,1770231359999
1770231360000,2153.84000000,2957.94000000,2153.84000000,2154.69000000,7.66250000,1770231419999
1770231420000,2154.68000000,2154.68000000,2153.59000000,2153.59000000,0.25560000,1770231479999
1770231480000,2149.88000000,2149.88000000,2149.87000000,2149.87000000,0.05070000,1770231539999
1770231540000,2147.56000000,2147.56000000,2146.26000000,2146.26000000,0.23660000,1770231599999
1770231600000,2147.92000000,2149.90000000,2147.64000000,2149.90000000,3.49100000,1770231659999
1770231660000,2154.01000000,2957.94000000,2151.80000000,2544.94000000,7.03540000,1770231719999
1770231720000,2155.45000000,2158.37000000,2155.45000000,2158.37000000,0.09980000,1770231779999
1770231780000,2160.54000000,2160.54000000,2160.54000000,2160.54000000,1.01110000,1770231839999
1770231840000,2165.20000000,2167.04000000,2163.44000000,2163.44000000,0.52290000,1770231899999
1770231900000,2160.29000000,2160.85000000,2158.44000000,2160.85000000,1.28760000,1770231959999
1770231960000,2160.84000000,2160.85000000,2158.35000000,2158.35000000,16.98620000,1770232019999
1770232020000,2159.88000000,2159.88000000,2152.60000000,2152.60000000,0.28390000,1770232079999
1770232080000,2152.60000000,2155.74000000,2152.60000000,2155.74000000,0.10090000,1770232139999
1770232140000,2155.74000000,2155.74000000,2154.68000000,2154.69000000,0.14510000,1770232199999
1770232200000,2154.29000000,2957.94000000,2153.80000000,2153.80000000,7.31450000,1770232259999
1770232260000,2153.80000000,2155.77000000,2153.10000000,2154.48000000,8.08820000,1770232319999
1770232320000,2154.89000000,2156.12000000,2150.50000000,2150.51000000,6.85010000,1770232379999
1770232380000,2150.50000000,2152.95000000,2150.50000000,2152.94000000,4.53560000,1770232439999
1770232440000,2152.92000000,2957.94000000,2152.81000000,2152.81000000,137.88440000,1770232499999
1770232500000,2152.81000000,2156.77000000,2152.81000000,2154.43000000,7.22020000,1770232559999
1770232560000,2154.43000000,2957.94000000,2151.39000000,2156.88000000,6.83700000,1770232619999
1770232620000,2156.88000000,2161.72000000,2156.88000000,2157.48000000,11.36710000,1770232679999
1770232680000,2158.45000000,2159.70000000,2156.73000000,2159.70000000,16.44690000,1770232739999
1770232740000,2161.70000000,2161.70000000,2154.70000000,2154.70000000,6.69580000,1770232799999
1770232800000,2153.31000000,2155.00000000,2152.85000000,2152.86000000,9.13740000,1770232859999
1770232860000,2152.64000000,2152.64000000,2145.39000000,2145.39000000,3.69910000,1770232919999
1770232920000,2145.39000000,2145.39000000,2135.31000000,2135.31000000,2.25520000,1770232979999
1770232980000,2137.48000000,2139.17000000,2137.33000000,2137.33000000,1.70470000,1770233039999
1770233040000,2135.27000000,2140.44000000,2135.10000000,2139.59000000,0.90150000,1770233099999
1770233100000,2139.59000000,2141.81000000,2138.43000000,2138.43000000,0.27760000,1770233159999
1770233160000,2138.42000000,2138.76000000,2136.10000000,2138.76000000,0.14530000,1770233219999
1770233220000,2138.73000000,2138.73000000,2137.47000000,2137.47000000,0.11110000,1770233279999
1770233280000,2137.47000000,2137.47000000,2135.70000000,2135.70000000,1.09280000,1770233339999
1770233340000,2136.55000000,2137.70000000,2136.55000000,2137.70000000,0.15470000,1770233399999
1770233400000,2135.97000000,2135.97000000,2134.35000000,2134.36000000,0.19650000,1770233459999
1770233460000,2136.48000000,2136.48000000,2136.48000000,2136.48000000,0.00420000,1770233519999
1770233520000,2137.72000000,2138.00000000,2135.54000000,2138.00000000,0.30850000,1770233579999
1770233580000,2139.02000000,2141.92000000,2139.02000000,2141.92000000,0.01830000,1770233639999
1770233640000,2143.21000000,2144.95000000,2143.21000000,2144.95000000,17.88600000,1770233699999
1770233700000,2144.94000000,2150.28000000,2144.39000000,2144.39000000,10.14060000,1770233759999
1770233760000,2146.48000000,2148.09000000,2146.48000000,2148.08000000,4.15140000,1770233819999
1770233820000,2145.68000000,2145.68000000,2141.60000000,2141.60000000,12.02600000,1770233879999
1770233880000,2141.99000000,2141.99000000,2141.92000000,2141.94000000,8.22070000,1770233939999
1770233940000,2141.94000000,2141.94000000,2140.00000000,2140.00000000,2.97010000,1770233999999
1770234000000,2138.75000000,2139.40000000,2138.75000000,2139.40000000,1.45700000,1770234059999
1770234060000,2140.41000000,2147.10000000,2140.41000000,2147.10000000,0.20680000,1770234119999
1770234120000,2151.65000000,2153.50000000,2144.55000000,2151.75000000,3.72530000,1770234179999
1770234180000,2152.82000000,2155.13000000,2152.82000000,2155.13000000,0.66430000,1770234239999
1770234240000,2153.40000000,2155.23000000,2153.40000000,2155.23000000,1.62790000,1770234299999
1770234300000,2153.30000000,2154.18000000,2153.30000000,2154.17000000,0.26300000,1770234359999
1770234360000,2156.88000000,2162.48000000,2156.88000000,2162.48000000,0.59280000,1770234419999
1770234420000,2165.18000000,2165.18000000,2165.18000000,2165.18000000,0.09240000,1770234479999
1770234480000,2167.33000000,2957.94000000,2167.33000000,2171.45000000,11.12970000,1770234539999
1770234540000,2168.71000000,2957.94000000,2161.88000000,2166.17000000,35.38930000,1770234599999
1770234600000,2160.48000000,2160.48000000,2155.92000000,2158.20000000,0.88430000,1770234659999
1770234660000,2162.03000000,2162.77000000,2162.03000000,2162.77000000,0.46240000,1770234719999
1770234720000,2170.49000000,2171.97000000,2170.49000000,2171.97000000,0.13310000,1770234779999
1770234780000,2171.98000000,2178.03000000,2171.97000000,2178.03000000,1.41530000,1770234839999
1770234840000,2173.28000000,2173.29000000,2173.17000000,2173.29000000,1.07070000,1770234899999
1770234900000,2171.71000000,2176.15000000,2171.71000000,2176.15000000,0.62450000,1770234959999
1770234960000,2176.15000000,2176.15000000,2176.15000000,2176.15000000,0.00000000,1770235019999
1770235020000,2179.44000000,2187.47000000,2179.44000000,2183.10000000,4.20570000,1770235079999
1770235080000,2180.97000000,2188.19000000,2180.97000000,2188.19000000,0.44210000,1770235139999
1770235140000,2184.98000000,2186.33000000,2184.98000000,2186.33000000,0.28290000,1770235199999
1770235200000,2188.27000000,2190.55000000,2182.85000000,2182.85000000,3.42640000,1770235259999
1770235260000,2178.83000000,2178.83000000,2178.56000000,2178.57000000,1.15770000,1770235319999
1770235320000,2181.44000000,2182.52000000,2181.44000000,2182.52000000,0.10890000,1770235379999
1770235380000,2182.52000000,2187.51000000,2182.52000000,2187.51000000,1.70140000,1770235439999
1770235440000,2187.50000000,2187.50000000,2181.80000000,2181.80000000,2.27610000,1770235499999
1770235500000,2181.80000000,2183.17000000,2181.80000000,2183.17000000,0.82900000,1770235559999
